"","id","time","equity","liquidity","margin","interestOffer","riskTaking","demandSolvency","demandLeverage","creditAmount","creditECAI","strategyRate","creditDemandRelation","equityNeed","ecaiSolvency","ecaiLeverage","depositMargin","interbankMargin","keyInterRate","depositsTotal","reserveRequirement","reservesNeed","reservesDemand","reservesExcess","basisMoney","centralLoan","reserveOutflow","centralCosts","interbankCosts","interbankProfit","interbankVolume","centralVolume"
"513",10,42,120.480495046226,406.367292115027,0.00929192736445854,0.057580591681732,0.5,0,0,867.016767445349,594.47027085645,2,6.54608665543866,-66.8195265816516,1126.67965837534,2742.63244198048,1e-04,0.00864617855648547,0.029642485760788,631.236379886146,6.31236379886146,45.9135060980967,4.77617320922866,0,20.1028436723034,0,59.6109122133406,0,0.0816521247824649,0.14827028007536,43.4760704404412,4016.78116831467
"514",11,42,311.944123763603,279.718696969897,0.00963116462743553,0.057919828944709,0.5,0,0,881.403720402291,885.989778049578,2,8.01184636161091,-218.730426923772,3570.35484714475,9237.01504141457,0.000129102663975826,0.00725127552354926,0.0310373887937242,1770.06868599195,17.7006868599195,38.2107763362254,3219.64179506018,0,11.5763198822037,0,32.8239258073459,0,0.36739156085651,0,194.201853023335,4016.78116831467
"515",8,42,105.839558524783,739.467565860817,0.0101787274063442,0.0584673917236177,0.5,0,0,759.261803750941,739.162074956379,2,5.11134154675912,-43.5142574253586,772.831618254814,2029.25591454769,0.000268107942968803,0.00910109998082908,0.0291875643364444,176.798161066953,1.76798161066953,255.330926523262,2021.51094418361,0,67.7598498099657,0,320.480020230317,0,0,0.187310878340831,0,4016.78116831467
"516",4,42,78.2247513430141,121.461058963378,0.0092360210607139,0.0575246853779873,1.4072730937825,0,0,757.545433064189,509.264278442743,2,5.44281076271192,-34.7537767177207,608.232169314601,1728.48521940624,0.000876865307325804,0.00742853702992883,0.0308601272873446,1361.84082928061,13.6184082928061,55.8003398857049,0,0,19.7081107793897,0,59.5731682235831,0,0,0.182342744202671,0,4016.78116831467
"517",5,43,96.7117981719896,223.031010866038,0.00823734099277237,0.0631049526784669,1.5,0,0,611.67039891893,645.995281640236,2,5.32428611921794,-41.8209486399742,735.601835102473,2389.02519594802,0.00010877939570066,0.0133520471889773,0.0582196588746718,861.70417736489,8.6170417736489,0,0,14.5939228627209,124.643849192179,0,101.770628329031,0,0.203053134636166,0.13482846209035,108.237448792098,3570.15388345212
"518",9,43,92.0638332055586,195.802048294158,0.00883510560674069,0.0637027172924352,1.5,0,0,588.232009207818,610.484907497835,2,5.3582267827766,-40.1235063601543,704.712709724431,2284.76038268331,0.00106600257565596,0.0112521776261915,0.056119789311886,2122.70320793393,21.2270320793393,0,0,11.9779342261905,72.8095042261516,0,40.2772007737858,0,0.227252811039299,0.144227960462454,116.614449539792,3570.15388345212
"519",2,43,66.5324908589079,141.798232401391,0.00922716841345672,0.0640947800991512,1.31180895319496,0,0,649.810754743993,728.080281727045,2,2.33973971770073,-8.91362205212396,222.383873400211,1426.14070815155,0.000670629951959558,0.011406376467568,0.0562739881532625,1695.60397880022,16.9560397880022,0,0,25.8181974048555,92.3562254813934,0,49.7079498298866,0,0.391995775661611,0.23994193806687,194.879895913261,3570.15388345212
"520",1,43,91.5263558266664,200.005582885812,0.00835147771599049,0.063219089401685,1.48628158493922,0,0,631.547840797481,764.634488444161,2,4.15202170919419,-28.8493060529085,542.884880508216,2219.32510387226,0.000557737232120373,0.0108524003687966,0.0557200120544911,942.268775655938,9.42268775655938,0,0,8.21090871597249,74.6091674771504,0,57.2792094599079,0,0,0,0,3570.15388345212
"521",7,43,118.578469330678,89.19257590054,0.00875173011827463,0.0636193418039691,1.5,0,0,523.984410546985,503.615550734146,2,7.02702448847772,-71.4675338462201,1190.36258256126,3339.43865790841,0.0014231004114361,0.00983079252921331,0.0350368191564812,716.024570605447,7.16024570605447,0,0,14.961691488395,68.4999764830021,0,45.9681220824554,0,0.49073602647788,0.0210855632199019,257.820120631716,3570.15388345212
"522",12,43,168.279215136536,378.157055241753,0.00981253822002376,0.0646801499057183,0.5,0,0,668.680042883133,488.087280438587,2,7.96967738392528,-117.285183992181,1915.90150722621,4562.47007309297,0.00107303242570145,0.00825745019333493,0.0366101614923596,2107.81402481483,21.0781402481483,0,0,44.0937768650822,241.797966791722,0,177.562077089557,0,0.0181270358025041,0.226664354106496,10.0751753221959,3570.15388345212
"523",6,43,60.5785055556504,159.274610348169,0.00870852194844119,0.0635761336341357,1.5,17.5253095583272,11.6835397055515,670.068628806865,566.462400657602,2,3.25187385523047,-13.6415152849703,298.944821565975,1189.94027936665,1e-04,0.00631777358836712,0.0385498380973274,1038.48781171324,10.3848781171324,0,0,31.6579782456484,90.0312784199036,0,48.7251511843942,0,0.0901673281213347,0.250746723313923,44.768476037578,3570.15388345212
"524",3,43,64.1952702977062,154.134683972448,0.00829529445549195,0.0631629061411864,1.5,0,0,592.606721281956,546.480586880183,2,4.0410499240503,-19.5221021863228,370.594703087049,1393.10093800247,0.00098587394944132,0.00517647910025106,0.0396911325854434,2293.47388106941,22.9347388106941,8.61386157437011,0,0,151.077779711755,0,137.71053072147,0,0.0439092178439468,0.008248489236454,23.4616519672001,3570.15388345212
"525",10,43,121.480495046226,464.809874565598,0.00929192736445854,0.064159539050153,0.5,0,0,764.008359049621,560.959528281099,2,6.76761549541471,-70.0652785619261,1174.47611523641,2820.53160125897,1e-04,0.0108211985765048,0.0556888102621993,567.545645505678,5.67545645505678,0,0,7.05412239269029,249.428075108066,0,236.353664501832,0,0,0.377181070870245,0,3570.15388345212
"526",11,43,313.944123763603,350.784743848786,0.00963116462743553,0.06449877631313,0.5,0,0,809.477082443316,840.273943046252,2,8.12644443514006,-223.730535374005,3644.6421107195,9304.54229916132,0.000129102663975826,0.0112393965558217,0.0561070082415162,1727.19756574549,17.2719756574549,0,0,35.8912626814288,344.197630447837,0,291.380521932746,0,0,0.429322512650097,0,3570.15388345212
"527",8,43,108.839558524783,802.642173797863,0.0101787274063442,0.0650463390920387,0.5,0,0,672.20493797406,714.189170702746,2,5.40670298310624,-47.9623607231129,840.66166536559,2153.13817238753,0.000268107942968803,0.0111173607025234,0.0559849723882178,153.923144043724,1.53923144043724,0,0,9.17837048344257,50.2347132997314,0,38.8961981687211,0,0.586252440069669,0,317.05016472369,3570.15388345212
"528",4,43,80.2247513430141,157.689800777919,0.0092360210607139,0.0641036327464084,1.2880778964963,16.4087397775064,10.939159851671,731.563529204815,584.78685183053,2,4.7542758677273,-30.1185847961501,561.281024498242,1784.90504811774,0.000876865307325804,0.0115826969389651,0.0564503086246596,1250.48973899535,12.5048973899535,0,0,22.8045980625479,263.336116296289,0,228.142053322039,0,0.138246937564622,0.357493633200243,72.2353425753811,3570.15388345212
"529",5,44,83.1697776593009,265.442915847745,0.00823734099277237,0.0631049526784669,1.5,7.72615655706562,15.4523131141312,590.838025418398,647.586573574443,2,3.04969123284927,-17.0472364106292,370.072073365056,1916.04498071055,0.00010877939570066,0.0118449500373245,0.056712561723019,777.039949113077,7.77039949113077,34.6844677719384,110.951663393115,0,140.777485759307,0,167.182655530818,0,0.0366754559538032,0.292050313545861,15.557049695837,2009.63648009275
"530",9,44,63.2090696746671,235.413369067689,0.00883510560674069,0.0637027172924352,1.5,0,0,508.919818527157,537.587099194061,2,2.61171003875314,-10.1874692134908,235.83394544225,1362.63580156073,0.00106600257565596,0.00830734881082868,0.0365602628748658,2043.90857603512,20.4390857603512,39.6685662415663,0,0,18.9963159179513,0,38.1105129333423,0,0,0,0,2009.63648009275
"531",2,44,58.6158241924026,170.498748986314,0.00922716841345672,0.0640947800991512,1.31180895319496,51.6556765339494,47.9606635323114,666.13026034772,763.499125556132,1.98805783234059,0.0119421676594071,12.7171259568922,-46.2806597182218,1117.23179707939,0.000670629951959558,0.0119616701457786,0.0568292818314731,1688.0140430481,16.880140430481,55.2390834598612,0,0,118.399906224375,0,156.808911437585,0,0.153467061988299,0.0339869365700478,67.2626616689685,2009.63648009275
"532",1,44,87.2082140918333,239.574083146208,0.00835147771599049,0.063219089401685,1.48628158493922,42.7115164390107,32.4077094130628,648.587083463734,782.330314264601,1.94272476906861,1.94272476906861,-8.22133434906098,284.742312985358,2018.77930311783,0.000557737232120373,0.00988131123575001,0.0349863004499445,907.817049461185,9.07817049461185,0,0,8.30355733947302,60.7443131580473,0,43.3217065173042,0,0,0,0,2009.63648009275
"533",7,44,110.134028494321,113.901727897745,0.00875173011827463,0.0636193418039691,1.5,19.7804885867351,13.1869923911567,552.433896760402,582.732252576457,2,4.73563720476756,-41.1420774354315,764.8587783705,3004.79865848587,0.0014231004114361,0.0110469383981248,0.0559145500838193,660.440601680932,6.60440601680932,0,0,1.16722007339601,248.914118451835,0,240.176735466287,0,0.14489222870014,0.130302656457042,62.9726508769509,2009.63648009275
"534",12,44,147.117316963567,434.478203578843,0.00981253822002376,0.0646801499057183,0.5,28.1611375976246,26.9046301826698,583.331497596233,466.747560066384,2,6.21031441231937,-76.6527476877031,1333.36798594134,3886.10086427716,0.00107303242570145,0.00780311457933588,0.0370644971063586,2030.5425467349,20.305425467349,83.6448079937211,701.06495619818,0,60.1680196766903,0,123.670714833329,0,0.0041450947850362,0,1.71440572362882,2009.63648009275
"535",6,44,4.92982021780657,190.939673361382,0.00963068872538179,0.0644983004110763,1.5,4.56672474156782,9.13344948313564,583.689872694734,498.040390085117,1.9391458538556,0.0608541461443962,19.0760516701516,-437.719510148906,-610.302205462563,1e-04,0.0111513668533083,0.0560189785390028,982.433339884858,9.82433339884858,0,0,10.4213813776386,245.537417739105,0,225.467887371605,0,0.0551428518346924,0,22.5539345488292,2009.63648009275
"536",3,44,36.7724922265211,190.07930474379,0.00829529445549195,0.0631629061411864,1.5,18.1177999923487,25.7202815389742,547.233977450782,518.224010930909,1.98096403160036,0.0190359683996383,9.72500993283736,-68.2787815817263,488.436458689464,0.00098587394944132,0.0083148122177091,0.0365527994679854,2219.4497684699,22.194497684699,0,0,1.80135084869974,81.371985922286,0,57.5895245089307,0,0,0,0,2009.63648009275
"537",10,44,115.036369014717,516.8118277694,0.00929192736445854,0.064159539050153,0.5,0,0,731.613991832287,630.591205828092,2,4.72797542772283,-42.8852756981322,776.984465708628,2586.11981422223,1e-04,0.012174509463475,0.0570421211491695,460.887212665183,4.60887212665183,133.932269749345,514.382700041903,0,3.43601919993318,0,131.348000735735,0,0.0599434501452786,0,24.7925317399532,2009.63648009275
"538",11,44,276.837812847549,413.211664121552,0.00963116462743553,0.06449877631313,0.5,3.00768171896553,6.01536343793106,677.97693575449,716.491692122087,2,6.74584848185159,-159.066812666921,2670.87330960004,8136.73849504227,0.000129102663975826,0.00623103886708961,0.0386365728186049,1643.7336479099,16.437336479099,0,0,3.09811104190227,55.3422617697847,0,35.3183048942211,0,0.103327526752764,0,44.8628744050737,2009.63648009275
"539",8,44,61.0156387990514,869.133508005565,0.0101154794775783,0.0649830911632728,0.5,2.66325831620883,5.32651663241766,563.107997069631,622.927225162954,1.38807599165456,1.38807599165456,-2.36787045333784,123.655177362537,601.61312155985,0.000268107942968803,0.0101954995441764,0.0550631112298709,156.762575803185,1.56762575803185,0,0,0,297.372776640491,0,295.212631992923,0,0.10124456658029,0.202498330167353,44.8994260151883,2009.63648009275
"540",4,44,54.6456891622613,194.336680771418,0.0092360210607139,0.0641036327464084,1.2880778964963,143.104823127089,95.4032154180596,684.927555748315,565.963317964521,1.98719020638716,0.0128097936128405,8.29452367671558,102.67689797724,942.258735555644,0.000876865307325804,0.0104299252109628,0.0552975368966573,1201.5170950503,12.015170950503,0,0,8.81469881998567,109.6069018992,0,88.4027381675127,0,0,0,0,2009.63648009275
"541",5,45,85.1697776593009,300.757914632627,0.00853633247106018,0.0993880139105031,1.5,0,0,584.11810852204,695.191228003997,2,3.09589711983295,-17.8507091692941,376.681241931774,1954.1165654887,0.00010877939570066,0.00980985544523453,0.0710418259942084,734.479273230298,7.34479273230298,53.3463439500679,1360.60815599038,0,18.337785333594,0,64.3858572417131,0,0.422684491935498,0.215593308725216,194.50982645385,5034.9873363809
"542",9,45,69.0493168753098,272.495640025288,0.00931805925888927,0.100169740698332,1.5,6.54665906369201,4.36443937579467,646.117922334207,709.590392038733,1.54961939432497,1.54961939432497,-3.79508437195604,159.404031342078,1383.03033348416,0.00106600257565596,0.00942165389671565,0.0714300275427273,2023.1878865123,20.231878865123,72.1421221238547,0,0,17.9380309374002,0,70.6798003005577,0,0,0,0,5034.9873363809
"543",2,45,240.221047504304,19.0672470346557,0.00922716841345672,0.1000788498529,1.19767031183006,0,0,649.653662207462,783.584206430466,2,6.5262380147393,-132.751868465878,2239.6281888044,7338.64734090134,0.000670629951959558,0.00829409483241878,0.0725575866070242,1737.42840627578,17.3742840627578,90.8313874567292,341.460438600776,0,29.7211486493953,0,104.261948894204,0,0.160505442288045,0,70.6827906827422,5034.9873363809
"544",1,45,88.2082140918333,278.069249842399,0.00856359847905491,0.0994152799184978,1.48628158493922,0,0,641.155675203972,798.13452522601,2,2.47577778841682,-13.0175723112643,311.977053149252,2021.04887801474,0.000557737232120373,0.0113354261990002,0.0921871076384431,866.936146400544,8.66936146400544,33.1512163683199,0,0,11.1853619883134,0,35.7622465631204,0,0.00980051610613795,0,4.48501117720885,5034.9873363809
"545",7,45,110.134028494321,136.519073495109,0.00875173011827463,0.0996034115577176,1.5,0.20122920464898,1.0061460232449,582.633260321724,642.976795556105,2,4.72161879574401,-40.987687049547,743.073942047207,2951.98194932719,0.0014231004114361,0.0109983853240641,0.0918500667635071,624.08521452621,6.2408521452621,32.4007762032599,163.106058227126,0,35.5848563527979,0,61.2134482596067,0,0,0.0533548403994458,0,5034.9873363809
"546",12,45,147.117316963567,487.98492337983,0.00975336573614761,0.100605047175591,0.5,6.56209795153469,4.3747319676898,569.976526721484,540.525885795234,2,6.20648550826584,-76.5964178785765,1310.96423473629,3845.94911535093,0.00107303242570145,0.00942279657595079,0.0714288848634921,1880.70738957415,18.8070738957415,17.0796842729025,1861.63302405615,0,176.424695501305,0,174.953911412278,0,0.185152922102987,0.163252353252829,88.4897107808944,5034.9873363809
"547",6,45,4.92982021780657,221.912219936488,0.00963068872538179,0.100482370164825,1.5,4.56672474156782,9.13344948313564,518.06837831621,451.930754597295,1.9391458538556,0.0608541461443962,18.0365832360491,-389.888340980373,-575.653257659145,1e-04,0.00802123517787005,0.0728304462615729,881.165069261868,8.81165069261868,43.4856645655266,1838.01994199099,0,16.3942572686204,0,51.2926106754985,0,0.0640832107983679,0,31.126639415629,5034.9873363809
"548",3,45,238.162370660095,22.376653159286,0.00829529445549195,0.0991469758949349,1.5,15.1389386258786,69.189935597892,573.572547248653,510.261706229978,2,9.16216092303459,-194.391959513911,2487.04197943154,7342.79648826191,0.00098587394944132,0.00817736945541188,0.0726743119840311,2212.49178672444,22.1249178672444,4.57603356949505,1831.93563955355,0,152.306027035366,0,135.688833534047,0,0,0.0763970656435568,0,5034.9873363809
"549",10,45,115.036369014717,569.473244921341,0.00929192736445854,0.100143608803901,0.5,79.2124138752084,55.8320226260978,712.429438052573,708.07657439861,2,4.0189101341135,-34.7284460210151,739.670741339306,2552.64295085,1e-04,0.0106979808410702,0.0915496622805131,350.106682227969,3.50106682227969,163.106058227126,0,0,45.217080627896,0,203.935809650881,0,0.00774114316037532,0.307682509601542,3.51526899667376,5034.9873363809
"550",11,45,277.837812847549,465.082542838298,0.00963116462743553,0.100482846066878,0.5,0,0,652.345546161589,692.854929279998,2,7.06397176449353,-168.480065221618,2803.76923580532,8143.83233925176,0.000129102663975826,0.00952881079638485,0.0713228706430581,1635.92667506886,16.3592667506886,67.6897906669459,1819.76703467867,0,230.856082755919,0,282.922377445344,0,0,0.114010871629224,0,5034.9873363809
"551",8,45,61.0156387990514,925.472127281659,0.00916301322742121,0.100014694666864,0.540945379167896,5.30059072010249,16.212948822194,565.005830259423,636.818759784657,1.44289482890229,1.44289482890229,-2.70235109062697,131.070804584847,543.376669093964,0.00101641012667116,0.00981350623871199,0.0710381752007309,153.226361817918,1.53226361817918,38.1363516386585,1819.76703467867,0,12.7806579465664,0,48.9326442075543,0,0.356084791155661,0.111870787682515,158.101305197836,5034.9873363809
"552",4,45,64.5629574562756,224.395196875008,0.0092360210607139,0.100087702500157,1.19477129877313,0,0,647.944938787956,562.541754120465,2,2.71043789164928,-11.0430928830154,249.991266123471,1279.75844621289,0.000876865307325804,0.00924507077093409,0.0716066106685088,1161.42972775683,11.6142972775683,199.147135480291,433.708982114204,0,59.8088210008713,0,247.923638522155,0,0,0.163890780612742,0,5034.9873363809
"553",5,46,41.0945281270152,321.567189393057,0.00853633247106018,0.0993880139105031,1.5,0,0,476.476439286981,559.256352657595,1.98296610201153,0.0170338979884727,12.9772188788272,-126.682372373225,571.7739755538,0.00010877939570066,0.00774241170465324,0.0731092697347897,726.597510490311,7.26597510490311,116.530466975616,2519.14873693442,0,36.2112627497592,0,145.443457683426,0,0.046569469868071,0.331733383906188,12.1186131833106,4330.56774561789
"554",9,46,280.090345766219,27.1232785820764,0.00931805925888927,0.100169740698332,1.5,0,0,480.858290978131,481.114738582393,2,6.16602217634624,-144.695293760877,2467.2046905357,8828.36328931374,0.00106600257565596,0.00839600939968491,0.072455672039758,1991.06419619641,19.9106419619641,66.654202432083,0,0,26.4749543057396,0,73.7288039771254,0,0,0.375208435122521,0,4330.56774561789
"555",2,46,213.365536177617,21.5540890934852,0.00922716841345672,0.1000788498529,1.19767031183006,72.4841315435956,53.4806755245363,721.370371012384,875.235890677945,2,4.25918407162812,-69.5397556944483,1370.71712171802,6369.26007914803,0.000920416167873812,0.0097096952040573,0.0711419862353856,1659.10475202635,16.5910475202635,29.8598353232414,269.688767846816,0,189.055473957876,0,202.624722069197,0,0.205806719825359,0.559355799982665,53.0069596519154,4330.56774561789
"556",1,46,274.3802961371,29.4080681621081,0.00856359847905491,0.0994152799184978,1.5,0,0,528.544898644638,658.011967509193,2,5.68969855053805,-128.676087709036,2230.20167603922,8588.05690442991,0.00107272258805608,0.0138701591202826,0.0947218405597255,873.571508827309,8.73571508827309,3.07993528098466,252.721176361895,0,74.9338316704566,0,69.4394351579283,0,0.180279420241817,0,44.3257535708116,4330.56774561789
"557",7,46,89.45926612255,148.389172545293,0.00949889629740132,0.100350577736844,1.5,0,0,596.349864985169,654.967027321102,2,2.24344139432872,-11.1237354603047,286.709458179425,2237.23649988787,0.0014231004114361,0.0110242620239718,0.0918759434634147,591.168538762561,5.91168538762561,9.66752584301955,35.8674001949195,0,236.52191346592,0,239.417255012489,0,0.184202014714178,0.37017027759318,47.7845227341434,4330.56774561789
"558",12,46,115.979084143266,514.434438243345,0.00816045363050005,0.099012135069943,0.515361246651962,0,0,549.04460232765,560.260219516438,2,3.98693070410413,-34.6421487461397,660.572245149518,2802.4904308712,0.00107303242570145,0.00797543347670688,0.072876247962736,1801.15035668579,18.0115035668579,43.0101260310984,385.808864901185,0,47.2894991880484,0,71.7491568572173,0,1.78684814802788,0.726051216018019,458.959434983774,4330.56774561789
"559",6,46,241.164748311357,23.4658708846835,0.00963068872538179,0.100482370164825,1.5,0,0,437.201860394049,388.265048687332,2,6.24145064761101,-126.405312621751,2150.31124932695,7578.15721243316,1e-04,0.00901931215889043,0.0718323692805525,854.914104945875,8.54914104945875,136.35927179343,614.511673701416,0,40.8222587049166,0,168.594219339698,0,0,0.199953013223058,0,4330.56774561789
"560",3,46,180.115893240179,30.259685675248,0.00829529445549195,0.0991469758949349,1.5,12.5421343944198,8.36142292961323,560.887662003083,521.762360481567,2,5.29190720543623,-77.3040700011109,1374.19441046769,5412.71576032765,0.00098587394944132,0.00878080955564489,0.072070871883798,2180.66927191505,21.8066927191505,16.0062072597073,2511.81114390095,0,134.210253964379,0,129.023234153272,0,0.0680854129639254,0.206012574854231,17.4717407247034,4330.56774561789
"561",10,46,631.874881535478,59.5094480223604,0.00929192736445854,0.100143608803901,0.5,0,0,724.515960455817,746.823023600774,2,6.54107986247353,-350.126918167908,5904.49151887795,20278.4706427044,1e-04,0.0125429938999666,0.0933946753394095,340.467487996661,3.40467487996661,11.1099139714544,29.1386430212576,0,43.8415111871702,0,50.5640959544835,0,0,0.226689745535464,0,4330.56774561789
"562",11,46,182.586411218423,486.215868877364,0.00911469765147245,0.0999663790909154,0.5,0.895694109845075,4.47847054922537,531.667774219221,530.057654729661,2,8.32020010663972,-133.656906687206,1391.90456862216,5068.33006418417,0.000129102663975826,0.0055262100242984,0.0753254714151445,1563.67822932612,15.6367822932612,57.5953517706275,432.738849569055,0,13.5755795229942,0,55.5474353161006,0,0.422020213852871,0,108.578847377825,4330.56774561789
"563",8,46,902.657453041019,96.5275573626414,0.00840116590647494,0.0992528473459179,0.581626526438342,0,0,505.524804503664,583.332046079857,2,6.91605406570842,-534.017029500533,8918.32535435192,29486.5294061677,0.00101641012667116,0.00979353581762972,0.0710581456218132,157.949867166153,1.57949867166153,211.747136481468,40.9740398804272,0,57.0987806141242,0,266.861551717922,0,0,0.18749218937749,0,4330.56774561789
"564",4,46,281.320969316873,22.1749043404035,0.0092360210607139,0.100087702500157,1.15056051944254,0,0,688.655591639543,619.415634133911,2,5.82715327957286,-135.797943965056,2341.85772709633,8666.53514791582,0.000876865307325804,0.00946100901822085,0.0713906724212221,1065.05415946677,10.6505415946677,17.959370852308,0,0,48.1378569207956,0,55.0649098140961,0,0.288855236118714,0,74.4799345944897,4330.56774561789
"565",5,47,347.623979347359,34.0588279133715,0.00853633247106018,0.0825554969992885,1.5,0,0,447.297727634077,528.673218681503,2,8.29453108362881,-253.575392276405,4119.11128873058,11106.1094226978,0.00010877939570066,0.00963387107184704,0.0543852934563813,735.223551922275,7.35223551922275,72.0227171245626,0,0,20.2708737600919,0,85.430500569268,0,0,0,0,5286.8525855048
"566",9,47,272.618711143965,20.4234619036801,0.00894378904559097,0.0829629535738193,1.5,0,0,437.593909820374,441.407059328744,2,8.22570857237645,-196.986335810317,3203.54581321019,8629.27299974144,0.000890680724472248,0.0085931783321415,0.0554259861960869,1984.69489461408,19.8469489461408,0,0,2.86137329466587,63.7462169546967,0,41.4690676747088,0,0,0.614786519704729,0,5286.8525855048
"567",2,47,194.927236922909,23.4301477763789,0.00922716841345672,0.0832463329416851,1.0875718118626,0,0,699.341637233086,843.804406136832,2,6.32893236816232,-103.875406227493,1762.40185599692,5774.80277908749,0.000920416167873812,0.00951015577138274,0.0545090087568456,1624.37094005873,16.2437094005873,0,0,7.105427357601e-15,68.5130235842709,0,52.0792639091493,0,0.719886669026533,0.291007678710023,185.706201958431,5286.8525855048
"568",1,47,204.960437535861,42.2490476103083,0.00863418615658231,0.0826533506848107,1.5,0,0,476.631619257495,551.920757707909,2,7.47413327512388,-132.694118873486,2188.43089467246,6313.13391766088,0.00107272258805608,0.00895703421390764,0.0550621303143207,870.168610710055,8.70168610710055,89.7388451930685,0,0,25.9863594862442,0,107.229490407081,0,0.16325603356899,0.203944644950127,42.3397884048305,5286.8525855048
"569",7,47,90.45926612255,162.446956967582,0.00949889629740132,0.0835180608256297,1.37529077174946,20.0665718939643,13.3777145959762,657.281695474492,754.418198317314,2,3.36591705901664,-21.4019120865467,455.035696162561,2195.58021830959,0.0014231004114361,0.0148867362754235,0.0789059008036519,593.84010888074,5.9384010888074,0,0,0.393876465926297,66.3978046419976,0,59.8641165790686,0,1.67779955708507,0.0554816029736684,430.595701018991,5286.8525855048
"570",12,47,106.529664746744,526.443561662231,0.00816045363050005,0.0821796181587284,0.515361246651962,48.9030241153399,40.2569524729917,526.308339407675,536.59344874794,2,5.51184251705649,-48.0645070732131,887.724074799446,2498.23692382154,0.000251830436398183,0.00961978727978046,0.0543993772484479,2414.28724794139,24.1428724794139,0,0,4.14857572579925,220.843627681463,0,199.967020206305,0,0.249259195746908,0.300656899342516,64.482357173862,5286.8525855048
"571",6,47,212.408186356602,34.8785167030764,0.00857933270009109,0.0825984972283195,1.5,0,0,405.993524180071,389.25582054814,2,8.07629579318212,-150.306315555267,2450.67334558467,6639.40083767026,1e-04,0.00774186979158887,0.0562772947366395,827.744976274644,8.27744976274644,0,0,0.348256591572934,51.260314856538,0,43.2259607016377,0,0,0,0,5286.8525855048
"572",3,47,150.873174756536,29.7610415080681,0.00916361472609822,0.0831827792543266,1.39450935479516,3.50062465497722,7.00124930995444,570.429140221701,549.375388689147,2,6.79394864998982,-87.4151427200309,1467.82148459333,4428.91564348809,0.00098587394944132,0.0112483140224763,0.0752674785507046,1433.6998756023,14.336998756023,1.4210854715202e-14,0,0,129.037546322935,0,107.938100604471,0,0.0813695298622034,0.629112848199513,21.0086418505023,5286.8525855048
"573",10,47,601.311020403667,102.334095600948,0.00929192736445854,0.0833110918926869,0.5,25.9528332429994,31.9350065455529,716.15430294539,675.017508626278,2,8.54308880649565,-453.574242722938,7364.60061557592,19225.2122815759,1e-04,0.0089293028315362,0.0550898616966922,335.963097106334,3.35963097106334,0,0,3.2751424038629,210.259188890126,0,203.662549853272,0,0.357255114851471,0.863972836422333,92.2390085070522,5286.8525855048
"574",11,47,152.150291681789,500.319806962504,0.00837623555160267,0.082395400079831,0.540646992345148,16.8885930918548,33.7771861837096,521.483404308681,502.069882923557,2,6.9715249122803,-90.8569257188515,1532.20223433515,4049.87317812177,0.000129102663975826,0.00821935348668994,0.0557998110415384,1551.43424642225,15.5143424642225,170.493795480741,0,0,47.0363843419868,0,202.392349683272,0,0,0.762475272839169,0,5286.8525855048
"575",8,47,883.720756188158,127.298080613748,0.00840116590647494,0.0824203304347033,0.633411233893034,0,0,435.020936680023,498.827029586897,2,8.96398092324156,-703.79352437551,11316.6514284904,28895.0395223115,0.00101641012667116,0.00988492096845165,0.0541342435597767,151.802921439962,1.51802921439962,0,0,0,43.403230618754,0,41.2939090299538,0,0,0.135274937470189,0,5286.8525855048
"576",4,47,276.988374825479,39.0529657000235,0.0092360210607139,0.0832551855889423,0.989736629327609,0,0,695.564787936766,646.381183642261,2,7.72558170599625,-186.290794649987,3056.9947447505,8498.32807387916,0.000876865307325804,0.00859456534546241,0.055424599182766,1066.07338519516,10.6607338519516,0,0,5.08105553884099,271.750645902816,0,256.8671489796,0,0.607887140471092,0,156.02348835563,5286.8525855048
"577",5,48,279.564221453901,50.1527957939607,0.00853633247106018,0.0825554969992885,1.5,0,0,358.548553503409,426.87375962348,2,7.84426901370303,-191.341273823695,3132.82422812979,8910.10603249935,0.000503880821743927,0.0118748419271467,0.0758940064553751,697.313954025144,6.97313954025144,0,0,4.97564245342173,143.617584472991,0,131.778851704183,0,0.247133327700718,0.123226718063452,79.4703558548565,7053.96729854658
"578",9,48,246.918834693276,16.4347391731185,0.00906204222281822,0.0830812067510466,1.5,0,0,501.042507665072,550.987555315022,2,7.35110043746526,-156.820631903888,2593.03593390308,7713.15057627102,0.000890680724472248,0.00922223307369329,0.0547969314545351,2031.03625330773,20.3103625330773,0,0,7.42497097784971,64.689377468921,0,37.8486305057492,0,0.0953731001445464,0.199952057774243,31.2209168447385,7053.96729854658
"579",2,48,73.5617940887677,0,0.00922716841345672,0.0832463329416851,0.902719991257084,0,0,503.659926129859,645.19765481642,2,2.77353911008169,-13.0464718824206,291.466447018533,1948.39987682906,1e-04,0.0128222846976207,0.0768414492258491,1737.97531975873,17.3797531975873,0,0,17.6279347603568,214.445021715709,0,180.38332728023,0,0.00973369577132391,0.420141301294956,3.21729314479768,7053.96729854658
"580",1,48,164.722879932648,58.9346167143848,0.00952282522242937,0.0835419897506577,1.5,0,0,505.300523010518,564.317953317834,2,6.51501309801216,-90.844884037084,1533.10245757641,4926.52752469671,0.00107272258805608,0.0120202940787862,0.0760394586070146,932.046263851968,9.32046263851969,0,0,7.3280318415103,64.7770420022621,0,48.9532958885201,0,0.00449639363916485,0.0730905879563361,1.45068987914064,7053.96729854658
